account_id,industry,employees,annual_revenue_m,account_tier,existing_customer,tech_stack_maturity,website_visits_30d,pricing_page_visits_30d,content_downloads_30d,competitor_page_visits_30d,decision_maker_engaged,num_stakeholders_engaged,days_since_last_visit,fit_score,intent_score,opportunity_created
ACC2557,Financial Services,13,1.9,SMB,0,2.1,7,2,2,3,0,1,26,40.1,37.2,1
ACC2558,Retail,470,68.2,Mid-Market,1,3.6,3,3,2,0,0,1,4,16.1,31.1,0
ACC2559,Retail,9,1.9,SMB,0,4.5,7,4,3,0,0,1,14,26.0,42.8,1
ACC2560,Financial Services,69,10.9,SMB,0,5.4,4,3,0,1,0,1,14,51.5,25.8,1
ACC2561,Technology,2034,221.8,Enterprise,0,9.3,8,4,0,1,0,2,26,81.8,35.7,0
ACC2562,Manufacturing,114,14.3,Mid-Market,0,6.0,3,1,2,1,0,2,19,31.9,21.4,0
ACC2563,Technology,53,8.8,SMB,0,3.8,6,3,2,1,0,0,13,46.1,34.0,1
ACC2564,Retail,189,19.9,Mid-Market,0,5.9,6,2,1,3,0,2,10,32.2,41.0,0
ACC2565,Financial Services,3598,662.0,Enterprise,0,4.8,6,4,2,2,0,2,2,80.7,54.8,0
ACC2566,Manufacturing,22,3.9,SMB,0,6.1,11,2,2,0,0,1,11,31.4,34.2,0
ACC2567,Technology,62,12.5,SMB,1,6.7,9,3,3,1,1,2,3,44.8,66.6,0
ACC2568,Healthcare,1714,410.3,Enterprise,0,7.9,8,3,0,0,1,2,5,52.3,47.8,0
ACC2569,Financial Services,2738,643.7,Enterprise,0,5.5,4,4,0,0,1,4,12,75.4,50.9,1
ACC2570,Healthcare,213,51.3,Mid-Market,0,8.8,7,2,2,0,0,0,11,42.0,25.5,0
ACC2571,Technology,48,5.8,SMB,0,7.3,12,1,2,0,1,1,5,57.6,46.8,1
ACC2572,Manufacturing,3731,381.9,Enterprise,0,4.1,6,4,2,1,1,4,2,57.5,70.4,1
ACC2573,Retail,1944,255.4,Enterprise,0,9.9,9,3,0,3,0,0,6,60.9,43.0,0
ACC2574,Technology,591,137.2,Mid-Market,0,6.2,7,1,0,0,0,2,3,58.8,20.8,1
ACC2575,Technology,85,20.8,SMB,0,3.8,5,1,3,1,0,1,2,46.4,31.9,0
ACC2576,Technology,229,51.8,Mid-Market,0,8.8,12,2,1,1,0,2,3,64.2,42.7,0
ACC2577,Healthcare,198,19.5,Mid-Market,1,9.7,12,0,0,0,0,1,12,33.8,15.8,0
ACC2578,Healthcare,376,90.6,Mid-Market,0,5.4,9,3,2,0,0,2,6,32.2,42.0,0
ACC2579,Healthcare,1613,245.1,Enterprise,0,4.5,5,1,1,0,0,0,4,40.1,15.5,0
ACC2580,Technology,767,62.6,Mid-Market,1,5.2,3,1,1,2,0,3,23,46.0,23.7,0
ACC2581,Financial Services,60,9.3,SMB,0,6.9,10,1,1,0,1,3,12,56.4,43.1,1
ACC2582,Healthcare,1464,128.6,Enterprise,0,8.1,9,4,3,2,0,1,6,50.7,58.6,1
ACC2583,Financial Services,367,63.3,Mid-Market,0,6.6,17,3,2,0,0,3,5,58.1,57.1,0
ACC2584,Education,597,82.1,Mid-Market,0,5.7,7,3,2,0,0,1,17,35.1,31.9,0
ACC2585,Technology,1646,264.2,Enterprise,0,8.5,17,1,0,0,0,0,1,75.7,30.3,0
ACC2586,Manufacturing,57,10.5,SMB,0,4.9,7,1,1,1,0,3,10,27.7,29.8,0
ACC2587,Financial Services,233,53.1,Mid-Market,0,7.6,11,3,0,1,0,3,0,60.3,47.3,0
ACC2588,Financial Services,122,23.5,Mid-Market,0,4.9,4,2,1,0,0,2,0,50.4,27.3,0
ACC2589,Manufacturing,31,4.8,SMB,0,6.4,12,1,1,1,1,2,26,32.5,42.5,0
ACC2590,Manufacturing,384,84.2,Mid-Market,0,5.3,10,1,2,1,0,0,7,31.9,30.4,0
ACC2591,Education,6406,1498.7,Enterprise,0,5.4,6,2,1,2,0,1,3,73.0,35.9,0
ACC2592,Technology,22,2.2,SMB,0,4.7,5,2,1,0,0,0,15,48.8,17.1,0
ACC2593,Technology,234,39.9,Mid-Market,0,8.2,9,1,3,1,0,2,41,62.3,25.5,1
ACC2594,Manufacturing,562,72.1,Mid-Market,1,4.0,4,3,0,2,0,4,0,18.2,44.9,0
ACC2595,Healthcare,287,25.3,Mid-Market,0,4.0,12,1,0,1,0,2,0,26.8,34.1,1
ACC2596,Technology,211,40.9,Mid-Market,0,9.7,7,2,2,1,0,3,19,67.0,36.0,1
ACC2597,Technology,45,10.2,SMB,0,7.5,8,4,1,0,0,2,8,58.3,41.8,0
ACC2598,Technology,331,35.6,Mid-Market,0,1.0,13,2,3,2,0,3,21,39.3,52.8,0
ACC2599,Retail,91,19.8,SMB,1,4.4,7,2,0,2,0,2,11,15.4,33.3,0
ACC2600,Technology,14,3.2,SMB,0,1.9,5,2,1,1,1,3,6,39.5,48.9,0
ACC2601,Financial Services,1156,272.2,Enterprise,0,3.6,3,2,1,0,1,4,1,55.2,46.0,1
ACC2602,Technology,850,106.3,Mid-Market,0,1.0,5,5,0,3,1,2,4,43.9,70.1,0
ACC2603,Financial Services,261,61.0,Mid-Market,1,5.2,3,0,2,2,1,5,15,41.6,45.4,1
ACC2604,Technology,329,44.3,Mid-Market,1,3.2,13,2,1,0,0,4,2,35.5,45.6,0
ACC2605,Healthcare,988,171.8,Mid-Market,0,5.6,7,3,2,0,0,3,12,38.3,39.7,0
ACC2606,Technology,327,29.0,Mid-Market,1,2.2,5,2,3,0,0,0,2,32.2,30.0,0
ACC2607,Retail,792,69.3,Mid-Market,0,5.7,4,2,1,0,0,2,6,36.9,25.0,0
ACC2608,Technology,166,33.6,Mid-Market,0,4.7,9,3,2,1,0,0,0,50.1,43.4,0
ACC2609,Healthcare,1346,209.4,Enterprise,1,8.5,9,1,2,2,0,2,6,40.0,40.1,0
ACC2610,Retail,371,45.8,Mid-Market,1,8.3,10,3,0,0,0,3,9,30.7,37.5,0
ACC2611,Manufacturing,314,35.3,Mid-Market,0,7.1,13,2,2,1,1,4,8,37.3,66.6,0
ACC2612,Healthcare,46,8.9,SMB,0,4.8,3,2,3,0,0,1,5,27.3,28.8,0
ACC2613,Financial Services,355,28.4,Mid-Market,0,9.5,9,3,2,0,0,2,4,67.6,42.8,1
ACC2614,Financial Services,82,17.8,SMB,0,2.4,6,1,5,1,0,3,3,41.7,46.6,0
ACC2615,Manufacturing,106,9.9,Mid-Market,1,2.7,7,2,1,1,1,3,14,9.9,48.7,0
ACC2616,Education,84,9.5,SMB,0,5.3,9,2,0,1,1,3,15,29.3,47.3,1
ACC2617,Manufacturing,61,8.9,SMB,1,10.0,4,0,0,0,0,0,6,33.6,3.5,0
ACC2618,Healthcare,3874,629.2,Enterprise,1,5.1,4,2,2,0,0,1,4,51.0,26.7,0
ACC2619,Manufacturing,1381,193.8,Enterprise,0,5.1,3,2,2,0,0,2,10,40.1,25.9,0
ACC2620,Financial Services,2970,399.5,Enterprise,1,2.6,5,1,3,2,0,0,8,56.8,31.5,1
ACC2621,Technology,49,11.9,SMB,0,7.4,14,1,1,0,0,2,11,58.0,31.8,0
ACC2622,Healthcare,268,50.7,Mid-Market,0,7.4,17,4,0,1,1,2,3,37.9,72.5,0
ACC2623,Education,45,3.8,SMB,0,7.1,6,3,2,0,0,2,15,34.9,34.1,0
ACC2624,Technology,99,15.2,SMB,0,4.2,9,1,1,0,0,3,3,47.8,30.5,0
ACC2625,Manufacturing,74,16.9,SMB,0,4.1,10,3,4,1,1,3,5,25.2,74.1,1
ACC2626,Technology,1225,160.8,Enterprise,1,2.9,4,0,1,0,0,2,1,42.4,15.2,0
ACC2627,Healthcare,146,14.0,Mid-Market,0,5.7,7,3,1,1,0,1,19,31.2,32.1,0
ACC2628,Technology,981,205.0,Mid-Market,0,3.3,9,3,2,2,0,0,10,52.6,44.4,0
ACC2629,Financial Services,536,98.1,Mid-Market,1,3.1,7,1,1,1,0,4,2,37.0,35.8,0
ACC2630,Manufacturing,4888,864.9,Enterprise,0,4.7,12,2,4,0,0,2,19,69.7,43.3,1
ACC2631,Financial Services,35,3.1,SMB,0,4.5,3,2,0,2,1,3,12,48.3,44.6,0
ACC2632,Manufacturing,1257,130.6,Enterprise,0,4.4,3,2,1,1,0,2,5,36.7,28.8,0
ACC2633,Manufacturing,1086,201.8,Enterprise,0,6.4,9,1,2,2,0,1,45,41.8,22.0,0
ACC2634,Education,69,8.0,SMB,0,5.7,7,2,4,2,0,1,4,30.5,48.7,0
ACC2635,Technology,906,150.1,Mid-Market,0,4.9,4,2,2,0,0,0,1,57.3,25.0,1
ACC2636,Financial Services,378,65.3,Mid-Market,0,5.9,3,2,1,0,0,1,13,55.9,17.9,0
ACC2637,Technology,182,23.3,Mid-Market,0,3.5,7,1,1,1,0,4,14,46.3,31.1,0
ACC2638,Education,83,20.0,SMB,0,5.7,7,2,5,2,0,0,0,30.6,51.2,1
ACC2639,Education,96,21.4,SMB,0,5.8,6,2,0,1,0,1,17,31.1,21.7,0
ACC2640,Healthcare,3514,712.7,Enterprise,0,2.5,0,1,2,4,0,1,14,50.3,30.6,0
ACC2641,Retail,244,22.8,Mid-Market,0,7.5,3,2,1,0,1,4,26,38.0,36.2,0
ACC2642,Healthcare,676,66.3,Mid-Market,0,3.7,8,1,1,1,1,5,1,29.2,55.2,0
ACC2643,Healthcare,87,14.2,SMB,0,5.7,6,1,2,2,0,1,9,30.6,31.6,0
ACC2644,Technology,88,9.4,SMB,0,7.8,12,1,5,0,0,0,2,59.7,42.1,0
ACC2645,Manufacturing,998,245.8,Mid-Market,0,7.4,11,1,0,0,0,1,5,44.3,22.9,0
ACC2646,Technology,42,4.5,SMB,0,5.6,7,1,3,0,0,2,3,52.0,32.5,0
ACC2647,Retail,142,23.1,Mid-Market,0,4.8,4,1,1,0,0,0,5,28.2,13.7,0
ACC2648,Manufacturing,255,36.2,Mid-Market,0,7.4,13,2,0,1,0,3,1,37.8,44.0,0
ACC2649,Manufacturing,282,53.2,Mid-Market,0,6.8,13,3,1,1,0,0,3,36.0,44.2,0
ACC2650,Technology,193,19.7,Mid-Market,0,4.3,6,1,2,0,0,0,0,49.0,22.4,0
ACC2651,Financial Services,409,62.6,Mid-Market,0,3.9,9,1,2,1,0,1,6,49.6,32.3,1
ACC2652,Technology,602,76.3,Mid-Market,0,1.4,5,3,2,0,0,1,3,43.0,34.4,0
ACC2653,Financial Services,635,146.6,Mid-Market,0,5.8,6,2,2,1,0,0,8,57.9,30.0,1
ACC2654,Technology,67,5.8,SMB,1,5.3,2,1,0,0,0,1,6,40.2,9.4,0
ACC2655,Education,169,39.8,Mid-Market,0,7.8,12,3,2,2,0,4,2,38.3,63.6,0
ACC2656,Healthcare,1156,256.2,Enterprise,0,6.2,6,4,0,1,0,1,1,41.7,39.6,0
ACC2657,Financial Services,782,102.1,Mid-Market,1,8.2,13,3,0,1,0,0,13,56.1,36.4,0
ACC2658,Financial Services,41,8.8,SMB,0,4.1,9,5,1,1,0,0,10,47.0,47.3,1
ACC2659,Financial Services,386,32.9,Mid-Market,0,7.8,3,2,0,0,0,1,0,62.3,19.0,0
ACC2660,Healthcare,18,4.4,SMB,0,4.4,3,2,4,2,0,4,45,25.7,35.6,0
ACC2661,Healthcare,260,44.1,Mid-Market,0,7.1,11,2,2,1,0,4,10,36.8,48.3,0
ACC2662,Retail,2884,379.4,Enterprise,1,2.6,8,3,1,2,0,1,2,34.0,45.1,0
ACC2663,Financial Services,71,10.1,SMB,1,6.0,5,0,0,0,0,4,18,42.5,12.0,0
ACC2664,Education,82,7.5,SMB,0,1.5,8,3,0,1,0,1,21,16.7,28.9,0
ACC2665,Retail,660,163.8,Mid-Market,1,5.0,8,2,3,1,0,2,8,22.4,42.7,1
ACC2666,Technology,32,2.8,SMB,0,6.4,7,3,0,0,0,3,21,54.5,28.4,0
ACC2667,Education,107,20.5,Mid-Market,0,4.5,7,1,2,1,0,0,0,26.9,28.8,0
ACC2668,Technology,531,82.4,Mid-Market,1,3.4,5,1,0,2,0,0,29,38.0,11.6,0
ACC2669,Retail,107,25.8,Mid-Market,0,7.2,11,2,2,0,0,3,0,35.8,44.4,0
ACC2670,Financial Services,180,21.9,Mid-Market,0,5.3,4,2,1,1,0,2,10,52.2,28.3,0
ACC2671,Retail,643,109.6,Mid-Market,0,4.5,9,3,0,1,0,0,4,31.6,34.0,0
ACC2672,Retail,423,68.5,Mid-Market,0,5.6,6,1,3,0,0,1,0,33.3,29.3,0
ACC2673,Retail,346,69.0,Mid-Market,0,10.0,8,5,1,0,0,2,26,47.2,40.6,0
ACC2674,Manufacturing,157,14.4,Mid-Market,0,7.8,8,3,0,2,1,2,1,38.2,59.1,1
ACC2675,Financial Services,395,44.6,Mid-Market,0,7.8,5,4,4,1,1,2,19,62.4,64.3,1
ACC2676,Technology,208,24.2,Mid-Market,0,6.4,7,2,2,1,0,2,4,56.1,38.9,0
ACC2677,Financial Services,443,91.0,Mid-Market,1,5.8,6,0,1,1,0,0,13,45.1,12.5,0
ACC2678,Technology,128,14.4,Mid-Market,0,1.0,5,2,1,0,0,2,2,37.5,28.0,0
ACC2679,Manufacturing,192,34.1,Mid-Market,0,4.1,5,2,0,1,0,2,8,26.3,26.6,0
ACC2680,Financial Services,67,7.8,SMB,1,4.5,8,1,0,1,0,2,16,37.5,22.0,0
ACC2681,Education,233,52.8,Mid-Market,0,1.8,9,1,1,1,1,2,8,19.0,45.2,0
ACC2682,Healthcare,85,20.4,SMB,0,3.2,4,2,0,5,0,2,3,22.4,46.6,0
ACC2683,Retail,57,9.6,SMB,0,1.5,6,2,0,1,0,2,2,16.5,30.4,0
ACC2684,Technology,342,47.8,Mid-Market,0,5.4,4,1,0,0,0,2,1,54.0,17.2,1
ACC2685,Retail,322,38.6,Mid-Market,0,7.1,5,3,2,1,0,3,18,37.3,39.3,0
ACC2686,Education,677,59.9,Mid-Market,0,7.7,12,1,0,2,0,1,9,42.5,32.6,0
ACC2687,Financial Services,139,17.5,Mid-Market,0,6.3,8,1,4,0,0,6,7,55.1,48.0,0
ACC2688,Healthcare,415,79.4,Mid-Market,0,3.6,9,1,2,2,0,0,2,26.6,35.8,0
ACC2689,Manufacturing,500,85.4,Mid-Market,1,1.6,7,0,2,1,0,0,5,9.7,21.0,0
ACC2690,Technology,436,104.9,Mid-Market,0,2.0,4,3,0,0,0,1,9,43.5,22.8,0
ACC2691,Healthcare,83,12.2,SMB,1,3.0,7,4,1,2,0,1,0,10.7,50.2,0
ACC2692,Financial Services,297,58.8,Mid-Market,1,3.7,6,2,0,0,0,2,4,36.9,24.8,0
ACC2693,Technology,392,64.0,Mid-Market,0,5.2,5,1,1,0,0,0,2,53.7,16.3,0
ACC2694,Financial Services,246,41.1,Mid-Market,0,3.5,8,3,3,2,0,2,10,46.8,52.7,0
ACC2695,Technology,16,2.0,SMB,0,6.2,9,3,0,0,0,1,9,53.7,30.1,0
ACC2696,Technology,301,47.4,Mid-Market,1,5.0,4,2,2,0,0,3,3,41.2,33.0,0
ACC2697,Technology,4342,694.9,Enterprise,0,5.5,10,1,2,3,0,1,0,89.6,45.9,0
ACC2698,Education,153,30.6,Mid-Market,0,7.8,8,3,1,0,0,0,2,38.2,32.4,0
ACC2699,Healthcare,94,22.6,SMB,0,3.1,5,2,2,0,1,4,1,22.1,52.8,0
ACC2700,Education,397,54.0,Mid-Market,0,6.3,9,5,3,1,0,1,8,35.4,58.8,0
ACC2701,Financial Services,367,32.0,Mid-Market,1,5.5,3,1,4,1,0,1,1,43.5,33.3,0
ACC2702,Financial Services,1153,189.5,Enterprise,0,4.8,3,1,1,1,0,2,6,59.1,22.5,0
ACC2703,Healthcare,47,8.1,SMB,1,7.3,7,0,1,2,0,1,9,24.6,23.3,0
ACC2704,Financial Services,633,68.8,Mid-Market,0,7.3,17,2,2,0,0,1,21,62.8,39.1,0
ACC2705,Technology,527,110.3,Mid-Market,0,3.6,3,1,2,0,0,3,2,49.6,26.0,0
ACC2706,Healthcare,203,50.2,Mid-Market,1,5.1,6,0,0,1,0,1,2,18.7,15.8,0
ACC2707,Technology,380,91.5,Mid-Market,0,6.1,10,5,0,2,0,1,1,56.6,56.2,0
ACC2708,Healthcare,932,105.8,Mid-Market,1,5.0,10,1,1,1,0,2,4,24.8,33.6,0
ACC2709,Manufacturing,760,173.9,Mid-Market,0,6.7,10,2,0,3,1,4,10,39.9,63.4,1
ACC2710,Technology,55,11.0,SMB,0,6.1,11,2,2,1,0,0,11,53.7,36.2,0
ACC2711,Technology,710,111.6,Mid-Market,0,9.2,10,2,3,1,0,1,2,69.8,45.1,1
ACC2712,Manufacturing,224,38.5,Mid-Market,1,2.4,9,0,1,0,0,5,1,9.9,31.3,0
ACC2713,Financial Services,269,60.4,Mid-Market,1,5.3,8,1,1,2,0,3,5,42.0,38.0,0
ACC2714,Technology,269,43.5,Mid-Market,0,3.7,8,2,0,0,0,2,1,47.7,28.9,0
ACC2715,Education,201,28.8,Mid-Market,0,6.7,8,1,2,1,0,1,16,35.0,26.9,0
ACC2716,Technology,1151,188.6,Enterprise,0,2.3,1,3,1,0,0,2,0,50.8,28.8,0
ACC2717,Manufacturing,219,39.1,Mid-Market,0,6.2,4,3,1,1,0,3,13,33.5,35.9,0
ACC2718,Education,57,6.4,SMB,0,4.2,7,1,1,2,1,1,0,25.4,47.3,0
ACC2719,Technology,146,34.0,Mid-Market,0,4.0,1,3,1,1,0,0,16,47.6,21.6,0
ACC2720,Technology,308,59.9,Mid-Market,1,2.6,4,1,0,0,0,0,9,33.4,8.2,0
ACC2721,Technology,1209,226.9,Enterprise,0,4.6,7,1,4,0,0,2,3,59.0,36.4,0
ACC2722,Financial Services,535,51.8,Mid-Market,1,7.7,6,0,1,1,0,5,5,52.2,30.2,0
ACC2723,Technology,80,14.6,SMB,0,5.4,7,4,3,0,0,1,11,51.6,44.0,0
ACC2724,Manufacturing,6190,622.5,Enterprise,0,6.8,8,1,0,0,0,1,2,77.6,19.7,1
ACC2725,Technology,345,32.2,Mid-Market,1,8.8,4,0,1,2,1,4,22,54.2,37.3,0
ACC2726,Healthcare,1284,217.8,Enterprise,0,6.0,19,2,0,2,0,3,6,42.2,55.7,0
ACC2727,Education,200,29.7,Mid-Market,1,4.4,6,0,1,1,1,2,14,16.3,32.6,0
ACC2728,Retail,489,88.1,Mid-Market,1,6.4,6,0,2,1,0,4,7,25.5,30.4,0
ACC2729,Healthcare,728,69.3,Mid-Market,0,4.4,5,3,0,1,0,2,6,32.0,33.3,0
ACC2730,Financial Services,1192,182.7,Enterprise,0,4.5,7,3,1,3,1,5,6,58.5,73.3,1
ACC2731,Healthcare,967,106.1,Mid-Market,0,2.5,7,1,0,4,0,4,4,27.8,45.8,0
ACC2732,Healthcare,760,188.3,Mid-Market,0,7.4,4,2,1,0,0,1,13,42.2,19.3,0
ACC2733,Financial Services,162,28.4,Mid-Market,0,4.7,7,2,2,0,1,2,18,50.1,43.2,0
ACC2734,Technology,116,22.8,Mid-Market,0,5.9,3,2,1,0,0,3,19,53.6,21.4,0
ACC2735,Retail,377,51.0,Mid-Market,0,3.4,6,3,2,1,0,2,1,25.6,44.5,0
ACC2736,Financial Services,823,79.1,Mid-Market,0,6.4,11,1,3,0,0,4,14,61.5,39.9,0
ACC2737,Technology,183,45.0,Mid-Market,0,4.0,6,2,0,0,0,0,2,47.9,19.7,0
ACC2738,Financial Services,977,125.7,Mid-Market,0,5.2,6,2,0,1,0,1,0,58.9,28.3,0
ACC2739,Financial Services,1617,245.9,Enterprise,0,7.3,6,3,1,0,1,4,3,71.5,55.4,0
ACC2740,Retail,74,14.1,SMB,0,7.1,7,2,3,0,0,0,3,35.2,32.5,0
ACC2741,Manufacturing,82,6.9,SMB,0,5.5,6,2,1,0,0,0,16,29.9,18.1,0
ACC2742,Manufacturing,203,44.2,Mid-Market,0,2.0,7,4,1,3,0,0,13,19.4,47.1,0
ACC2743,Technology,364,62.3,Mid-Market,0,10.0,8,4,1,1,1,3,0,69.4,67.3,1
ACC2744,Financial Services,123,15.7,Mid-Market,0,9.0,13,4,2,0,1,3,3,63.9,72.5,1
ACC2745,Financial Services,1419,128.4,Enterprise,1,6.9,13,1,1,2,0,4,2,57.4,49.5,0
ACC2746,Technology,424,45.6,Mid-Market,0,4.0,9,1,0,0,0,2,9,50.0,21.4,0
ACC2747,Technology,257,59.7,Mid-Market,0,5.3,8,1,5,3,1,2,7,52.9,69.5,0
ACC2748,Manufacturing,37,7.3,SMB,1,4.4,8,2,1,0,1,2,11,14.9,43.5,0
ACC2749,Technology,44,5.4,SMB,1,8.0,12,5,0,0,0,2,24,48.9,43.3,1
ACC2750,Healthcare,352,32.1,Mid-Market,0,6.0,13,3,2,1,0,4,5,34.0,59.0,0
ACC2751,Technology,15,3.0,SMB,0,3.9,5,2,1,1,0,3,10,46.1,32.7,0
ACC2752,Technology,912,161.7,Mid-Market,0,4.6,3,2,1,0,0,1,25,56.3,13.2,0
ACC2753,Technology,199,29.6,Mid-Market,0,7.7,7,1,0,0,1,3,7,60.3,36.8,1
ACC2754,Education,16581,2351.4,Enterprise,1,8.7,14,0,2,0,0,2,3,72.9,33.0,1
ACC2755,Retail,4916,574.5,Enterprise,0,8.6,8,2,2,0,0,1,5,82.8,32.2,0
ACC2756,Education,193,37.4,Mid-Market,1,7.0,8,3,4,0,0,3,14,24.9,48.2,0
ACC2757,Financial Services,213,52.2,Mid-Market,0,5.0,9,2,0,0,1,3,12,51.5,43.6,0
ACC2758,Technology,892,98.0,Mid-Market,1,1.0,9,0,3,0,0,1,13,33.2,22.7,0
ACC2759,Healthcare,2239,406.4,Enterprise,0,6.1,11,3,3,1,0,1,13,51.0,48.1,0
ACC2760,Financial Services,29,4.4,SMB,0,5.5,2,2,0,0,0,2,25,51.5,10.7,0
ACC2761,Retail,23,3.6,SMB,0,5.8,7,4,3,1,1,2,14,30.4,65.3,0
ACC2762,Technology,109,13.4,Mid-Market,0,5.6,8,3,1,1,0,2,19,52.6,36.5,0
ACC2763,Financial Services,521,114.8,Mid-Market,0,2.8,6,2,4,1,0,3,8,46.9,46.6,0
ACC2764,Technology,466,75.7,Mid-Market,1,6.6,6,1,3,0,1,2,10,48.0,42.9,1
ACC2765,Financial Services,983,169.4,Mid-Market,0,6.8,10,1,2,1,0,2,34,64.2,25.8,0
ACC2766,Manufacturing,51,6.7,SMB,0,6.9,12,3,1,1,0,1,20,34.3,39.0,0
ACC2767,Financial Services,12,1.3,SMB,0,7.4,10,2,1,1,0,0,15,57.7,29.3,0
ACC2768,Financial Services,746,70.6,Mid-Market,0,6.7,8,3,3,0,0,1,11,61.8,39.6,1
ACC2769,Financial Services,83,16.7,SMB,1,4.7,8,3,0,1,1,3,4,38.3,56.0,0
ACC2770,Financial Services,17,1.9,SMB,0,5.4,3,2,1,1,0,3,7,51.1,30.9,0
ACC2771,Manufacturing,295,58.2,Mid-Market,0,5.7,6,5,3,1,1,2,0,32.5,75.1,0
ACC2772,Retail,686,100.4,Mid-Market,0,5.7,6,6,4,2,0,1,5,35.9,70.2,1
ACC2773,Education,208,31.3,Mid-Market,0,7.5,12,4,0,1,0,0,1,37.7,45.5,0
ACC2774,Manufacturing,134,21.4,Mid-Market,1,6.8,12,0,2,1,1,1,13,23.7,42.7,0
ACC2775,Financial Services,198,28.2,Mid-Market,0,9.7,9,2,1,0,1,3,22,66.9,43.6,1
ACC2776,Manufacturing,151,14.7,Mid-Market,0,9.9,11,1,2,0,0,0,1,45.1,29.4,0
ACC2777,Financial Services,42,5.6,SMB,1,5.7,7,1,2,0,0,1,2,41.3,26.0,0
ACC2778,Technology,96,18.5,SMB,0,1.0,4,2,2,1,0,1,19,37.2,25.8,0
ACC2779,Retail,481,92.9,Mid-Market,0,8.0,10,3,1,0,0,3,8,41.7,41.8,0
ACC2780,Technology,371,47.7,Mid-Market,1,4.4,9,1,0,1,1,4,8,39.9,47.1,0
ACC2781,Retail,304,48.1,Mid-Market,0,3.9,5,4,1,0,0,2,8,26.6,37.4,0
ACC2782,Financial Services,67,7.6,SMB,0,4.7,4,1,1,2,0,1,2,49.2,27.5,1
ACC2783,Healthcare,193,22.3,Mid-Market,0,4.6,2,2,2,1,0,2,2,27.9,32.4,0
ACC2784,Manufacturing,14,1.2,SMB,1,6.7,13,2,2,0,0,3,29,22.3,36.0,0
ACC2785,Retail,308,71.6,Mid-Market,1,2.4,12,0,1,1,0,1,12,10.7,24.6,0
ACC2786,Healthcare,1567,181.5,Enterprise,0,3.3,5,3,0,1,0,2,0,35.8,35.6,0
ACC2787,Healthcare,36,4.3,SMB,0,6.2,9,2,1,1,0,2,2,31.9,38.7,0
ACC2788,Technology,114,14.5,Mid-Market,0,6.7,14,1,1,2,1,4,9,56.2,62.8,1
ACC2789,Healthcare,375,38.1,Mid-Market,0,6.8,7,6,1,0,0,1,3,36.8,51.0,0
ACC2790,Technology,1247,235.3,Enterprise,0,3.9,4,3,1,1,0,2,2,57.0,37.3,0
ACC2791,Manufacturing,136,12.6,Mid-Market,0,3.5,6,4,3,1,1,2,2,23.8,68.5,0
ACC2792,Healthcare,99,10.2,SMB,0,4.5,2,1,3,1,0,3,2,26.8,33.4,0
ACC2793,Manufacturing,18,3.4,SMB,1,6.0,5,0,3,1,1,2,9,20.0,40.9,0
ACC2794,Technology,279,38.4,Mid-Market,0,8.5,11,4,4,0,0,4,23,63.7,57.9,0
ACC2795,Technology,3479,697.0,Enterprise,0,1.4,10,1,1,0,0,1,4,68.4,25.8,0
ACC2796,Manufacturing,350,61.2,Mid-Market,0,5.1,3,5,0,2,0,0,1,31.0,43.0,0
ACC2797,Technology,237,29.3,Mid-Market,0,2.8,5,2,2,0,1,3,1,44.4,49.9,0
ACC2798,Technology,371,70.7,Mid-Market,0,2.2,9,1,2,0,0,0,27,43.6,16.3,0
ACC2799,Technology,241,24.0,Mid-Market,0,7.4,11,2,1,2,0,1,7,59.7,41.7,0
ACC2800,Education,85,14.6,SMB,1,6.6,10,2,0,1,1,2,6,22.6,49.4,0
ACC2801,Manufacturing,713,110.0,Mid-Market,1,6.4,8,0,0,0,1,2,22,27.5,23.6,0
ACC2802,Financial Services,328,41.2,Mid-Market,0,7.3,7,2,2,0,1,3,7,60.1,50.4,1
ACC2803,Technology,250,45.7,Mid-Market,0,4.5,9,1,2,2,0,4,6,50.2,46.0,0
ACC2804,Financial Services,68,15.5,SMB,0,4.6,5,2,2,1,0,4,26,48.9,33.3,0
ACC2805,Manufacturing,1332,332.8,Enterprise,0,9.9,9,1,2,0,0,2,6,55.5,30.3,0
ACC2806,Manufacturing,580,106.3,Mid-Market,0,5.0,7,1,1,2,0,3,4,32.7,37.0,0
ACC2807,Technology,119,17.7,Mid-Market,0,7.0,6,2,0,2,0,2,8,57.3,33.0,0
ACC2808,Technology,899,106.3,Mid-Market,0,5.5,7,3,1,0,0,2,37,59.2,23.1,0
ACC2809,Technology,128,15.8,Mid-Market,0,1.8,7,3,4,0,0,3,33,40.2,39.3,0
ACC2810,Manufacturing,88,14.2,SMB,0,1.4,9,3,2,1,1,4,14,16.4,64.3,0
ACC2811,Manufacturing,91,13.0,SMB,0,4.3,9,1,1,0,0,2,6,26.1,26.4,0
ACC2812,Technology,24,5.6,SMB,0,7.6,6,2,4,0,0,0,21,58.4,27.9,0
ACC2813,Technology,451,64.3,Mid-Market,1,7.1,8,1,0,1,0,2,5,49.5,26.3,0
ACC2814,Technology,22,3.2,SMB,1,7.3,12,1,1,1,0,2,10,46.4,34.1,0
ACC2815,Education,49,7.1,SMB,0,3.5,10,3,3,1,0,2,1,23.0,54.2,0
ACC2816,Technology,16,3.6,SMB,0,8.7,9,1,2,2,0,3,10,62.0,41.5,1
